17:56:21:05.05.2021, 1, 1
17:56:22:05.05.2021, 1, 1
17:56:23:05.05.2021, 1, 1
17:56:24:05.05.2021, 0, 0
17:56:25:05.05.2021, 0, 0
17:56:26:05.05.2021, 1, 1
17:56:27:05.05.2021, 1, 1
17:56:28:05.05.2021, 1, 1
17:56:29:05.05.2021, 1, 1
17:56:30:05.05.2021, 1, 1
17:56:31:05.05.2021, 1, 1
17:56:32:05.05.2021, 1, 1
17:56:33:05.05.2021, 1, 1
17:56:34:05.05.2021, 1, 1
17:56:35:05.05.2021, 1, 1
17:56:36:05.05.2021, 1, 1
17:56:37:05.05.2021, 1, 1
17:56:38:05.05.2021, 1, 1
17:56:39:05.05.2021, 1, 1
17:56:40:05.05.2021, 1, 1
17:56:41:05.05.2021, 1, 1
17:56:42:05.05.2021, 1, 1
17:56:43:05.05.2021, 1, 1
17:56:44:05.05.2021, 1, 1
17:56:45:05.05.2021, 1, 1
17:56:46:05.05.2021, 0, 0
17:56:47:05.05.2021, 1, 1
17:56:48:05.05.2021, 1, 1
17:56:49:05.05.2021, 1, 1
17:56:50:05.05.2021, 0, 0
17:56:51:05.05.2021, 0, 0
17:56:52:05.05.2021, 0, 0
17:56:53:05.05.2021, 0, 0
17:56:54:05.05.2021, 0, 0
17:56:55:05.05.2021, 0, 0
17:56:56:05.05.2021, 0, 0
17:56:57:05.05.2021, 0, 0
17:56:58:05.05.2021, 0, 0
17:56:59:05.05.2021, 0, 0
17:57:00:05.05.2021, 0, 0
17:57:01:05.05.2021, 0, 0
17:57:02:05.05.2021, 0, 0
17:57:03:05.05.2021, 0, 0
17:57:04:05.05.2021, 0, 0
17:57:05:05.05.2021, 0, 0
17:57:06:05.05.2021, 0, 0
17:57:07:05.05.2021, 0, 0
17:57:08:05.05.2021, 0, 0
17:57:09:05.05.2021, 0, 0
17:57:10:05.05.2021, 0, 0
17:57:11:05.05.2021, 0, 0
17:57:12:05.05.2021, 0, 0
17:57:13:05.05.2021, 0, 0
17:57:14:05.05.2021, 0, 0
17:57:15:05.05.2021, 0, 0
17:57:16:05.05.2021, 0, 0
17:57:17:05.05.2021, 0, 0
17:57:18:05.05.2021, 0, 0
17:57:19:05.05.2021, 0, 0
17:57:20:05.05.2021, 0, 0
17:57:21:05.05.2021, 0, 0
17:57:22:05.05.2021, 0, 0
17:57:23:05.05.2021, 0, 0
17:57:24:05.05.2021, 0, 0
17:57:25:05.05.2021, 0, 0
17:57:26:05.05.2021, 0, 0
17:57:27:05.05.2021, 0, 0
17:57:28:05.05.2021, 0, 0
17:57:29:05.05.2021, 0, 0
17:57:30:05.05.2021, 0, 0
17:57:31:05.05.2021, 0, 0
17:57:32:05.05.2021, 0, 0
17:57:33:05.05.2021, 0, 0
17:57:34:05.05.2021, 0, 0
17:57:35:05.05.2021, 0, 0
17:57:36:05.05.2021, 0, 0
17:57:37:05.05.2021, 0, 0
17:57:38:05.05.2021, 0, 0
17:57:39:05.05.2021, 0, 0
17:57:40:05.05.2021, 0, 0
17:57:41:05.05.2021, 0, 0
17:57:42:05.05.2021, 0, 0
17:57:43:05.05.2021, 0, 0
17:57:44:05.05.2021, 0, 0
17:57:45:05.05.2021, 0, 0
17:57:46:05.05.2021, 0, 0
17:57:47:05.05.2021, 0, 0
17:57:48:05.05.2021, 0, 0
17:57:49:05.05.2021, 0, 0
17:57:50:05.05.2021, 0, 0
17:57:51:05.05.2021, 0, 0
17:57:52:05.05.2021, 0, 0
17:57:53:05.05.2021, 0, 0
17:57:54:05.05.2021, 0, 0
17:57:55:05.05.2021, 0, 0
17:57:56:05.05.2021, 0, 0
17:57:57:05.05.2021, 1, 1
17:57:58:05.05.2021, 1, 1
17:57:59:05.05.2021, 0, 0
17:58:00:05.05.2021, 1, 1
17:58:01:05.05.2021, 0, 0
17:58:02:05.05.2021, 1, 1
17:58:03:05.05.2021, 1, 1
17:58:04:05.05.2021, 0, 0
17:58:05:05.05.2021, 0, 0
17:58:06:05.05.2021, 1, 1
17:58:07:05.05.2021, 1, 1
17:58:08:05.05.2021, 1, 1
17:58:09:05.05.2021, 0, 0
17:58:10:05.05.2021, 1, 1
17:58:11:05.05.2021, 1, 1
17:58:12:05.05.2021, 1, 1
17:58:13:05.05.2021, 1, 1
17:58:14:05.05.2021, 1, 1
17:58:15:05.05.2021, 1, 1
17:58:16:05.05.2021, 1, 1
17:58:17:05.05.2021, 1, 1
17:58:18:05.05.2021, 1, 1
17:58:19:05.05.2021, 1, 1
17:58:20:05.05.2021, 1, 1
17:58:21:05.05.2021, 1, 1
17:58:22:05.05.2021, 1, 1
17:58:23:05.05.2021, 1, 1
17:58:24:05.05.2021, 1, 1
17:58:25:05.05.2021, 1, 1
17:58:26:05.05.2021, 1, 1
17:58:27:05.05.2021, 0, 0
17:58:28:05.05.2021, 1, 1
17:58:29:05.05.2021, 1, 1
17:58:30:05.05.2021, 1, 1
17:58:31:05.05.2021, 1, 1
17:58:32:05.05.2021, 1, 1
17:58:33:05.05.2021, 1, 1
17:58:34:05.05.2021, 1, 1
17:58:35:05.05.2021, 1, 1
17:58:36:05.05.2021, 1, 1
17:58:37:05.05.2021, 1, 1
17:58:38:05.05.2021, 1, 1
17:58:39:05.05.2021, 0, 0
17:58:40:05.05.2021, 1, 1
17:58:41:05.05.2021, 1, 1
17:58:42:05.05.2021, 0, 0
17:58:43:05.05.2021, 1, 1
17:58:44:05.05.2021, 0, 0
17:58:45:05.05.2021, 1, 1
17:58:46:05.05.2021, 1, 1
17:58:47:05.05.2021, 1, 1
17:58:48:05.05.2021, 1, 1
17:58:49:05.05.2021, 1, 1
17:58:50:05.05.2021, 1, 1
17:58:51:05.05.2021, 1, 1
17:58:52:05.05.2021, 1, 1
17:58:53:05.05.2021, 1, 1
17:58:54:05.05.2021, 1, 1
17:58:55:05.05.2021, 1, 1
17:58:56:05.05.2021, 1, 1
17:58:57:05.05.2021, 1, 1
17:58:58:05.05.2021, 1, 1
17:58:59:05.05.2021, 1, 1
17:59:00:05.05.2021, 1, 1
17:59:01:05.05.2021, 1, 1
17:59:02:05.05.2021, 1, 1
17:59:03:05.05.2021, 1, 1
17:59:04:05.05.2021, 1, 1
17:59:05:05.05.2021, 1, 1
17:59:06:05.05.2021, 1, 1
17:59:07:05.05.2021, 1, 1
17:59:08:05.05.2021, 1, 1
17:59:09:05.05.2021, 1, 1
17:59:10:05.05.2021, 1, 1
17:59:11:05.05.2021, 1, 1
17:59:12:05.05.2021, 1, 1
17:59:13:05.05.2021, 1, 1
17:59:14:05.05.2021, 1, 1
17:59:15:05.05.2021, 1, 1
17:59:16:05.05.2021, 1, 1
17:59:17:05.05.2021, 1, 1
17:59:18:05.05.2021, 1, 1
17:59:19:05.05.2021, 1, 1
17:59:20:05.05.2021, 1, 1
17:59:21:05.05.2021, 1, 1
17:59:22:05.05.2021, 1, 1
17:59:23:05.05.2021, 1, 1
17:59:24:05.05.2021, 1, 1
17:59:25:05.05.2021, 1, 1
17:59:26:05.05.2021, 1, 1
17:59:27:05.05.2021, 1, 1
17:59:28:05.05.2021, 0, 0
17:59:29:05.05.2021, 1, 1
17:59:30:05.05.2021, 1, 1
17:59:31:05.05.2021, 1, 1
17:59:32:05.05.2021, 0, 0
17:59:33:05.05.2021, 1, 1
17:59:34:05.05.2021, 1, 1
17:59:35:05.05.2021, 1, 1
17:59:36:05.05.2021, 0, 0
17:59:37:05.05.2021, 1, 1
17:59:38:05.05.2021, 1, 1
17:59:39:05.05.2021, 0, 0
17:59:40:05.05.2021, 1, 1
17:59:41:05.05.2021, 1, 1
17:59:42:05.05.2021, 1, 1
17:59:43:05.05.2021, 1, 1
17:59:44:05.05.2021, 1, 1
17:59:45:05.05.2021, 0, 0
17:59:46:05.05.2021, 1, 1
17:59:47:05.05.2021, 1, 1
17:59:48:05.05.2021, 1, 1
17:59:49:05.05.2021, 1, 1
17:59:50:05.05.2021, 1, 1
17:59:51:05.05.2021, 1, 1
17:59:52:05.05.2021, 1, 1
17:59:53:05.05.2021, 1, 1
17:59:54:05.05.2021, 1, 1
17:59:55:05.05.2021, 1, 1
17:59:56:05.05.2021, 1, 1
17:59:57:05.05.2021, 1, 1
17:59:58:05.05.2021, 1, 1
17:59:59:05.05.2021, 1, 1
18:00:00:05.05.2021, 1, 1
18:00:01:05.05.2021, 1, 1
18:00:02:05.05.2021, 1, 1
18:00:03:05.05.2021, 1, 1
18:00:04:05.05.2021, 1, 1
18:00:05:05.05.2021, 1, 1
18:00:06:05.05.2021, 1, 1
18:00:07:05.05.2021, 1, 1
18:00:08:05.05.2021, 1, 1
18:00:09:05.05.2021, 1, 1
18:00:10:05.05.2021, 0, 0
18:00:11:05.05.2021, 1, 1
18:00:12:05.05.2021, 1, 1
18:00:13:05.05.2021, 1, 1
18:00:14:05.05.2021, 1, 1
18:00:15:05.05.2021, 1, 1
18:00:16:05.05.2021, 0, 0
18:00:17:05.05.2021, 0, 0
18:00:18:05.05.2021, 0, 0
18:00:19:05.05.2021, 0, 0
18:00:20:05.05.2021, 0, 0
18:00:21:05.05.2021, 0, 0
18:00:22:05.05.2021, 0, 0
18:00:23:05.05.2021, 0, 0
18:00:24:05.05.2021, 0, 0
18:00:25:05.05.2021, 0, 0
18:00:26:05.05.2021, 0, 0
18:00:27:05.05.2021, 0, 0
18:00:28:05.05.2021, 0, 0
18:00:29:05.05.2021, 0, 0
18:00:30:05.05.2021, 0, 0
18:00:31:05.05.2021, 0, 0
18:00:32:05.05.2021, 0, 0
18:00:33:05.05.2021, 0, 0
18:00:34:05.05.2021, 0, 0
18:00:35:05.05.2021, 0, 0
18:00:36:05.05.2021, 0, 0
18:00:37:05.05.2021, 0, 0
18:00:38:05.05.2021, 0, 0
18:00:39:05.05.2021, 0, 0
18:00:40:05.05.2021, 0, 0
18:00:41:05.05.2021, 0, 0
18:00:42:05.05.2021, 0, 0
18:00:43:05.05.2021, 0, 0
18:00:44:05.05.2021, 0, 0
18:00:45:05.05.2021, 0, 0
18:00:46:05.05.2021, 0, 0
18:00:47:05.05.2021, 0, 0
18:00:48:05.05.2021, 0, 0
18:00:49:05.05.2021, 0, 0
18:00:50:05.05.2021, 0, 0
18:00:51:05.05.2021, 0, 0
18:00:52:05.05.2021, 0, 0
18:00:53:05.05.2021, 0, 0
18:00:54:05.05.2021, 0, 0
18:00:55:05.05.2021, 0, 0
18:00:56:05.05.2021, 0, 0
18:00:57:05.05.2021, 0, 0
18:00:58:05.05.2021, 0, 0
18:00:59:05.05.2021, 0, 0
18:01:00:05.05.2021, 0, 0
18:01:01:05.05.2021, 0, 0
18:01:02:05.05.2021, 0, 0
18:01:03:05.05.2021, 0, 0
18:01:04:05.05.2021, 0, 0
18:01:05:05.05.2021, 0, 0
18:01:06:05.05.2021, 0, 0
18:01:07:05.05.2021, 0, 0
18:01:08:05.05.2021, 0, 0
18:01:09:05.05.2021, 0, 0
18:01:10:05.05.2021, 0, 0
18:01:11:05.05.2021, 0, 0
18:01:12:05.05.2021, 0, 0
18:01:13:05.05.2021, 0, 0
18:01:14:05.05.2021, 0, 0
18:01:15:05.05.2021, 0, 0
18:01:16:05.05.2021, 0, 0
18:01:17:05.05.2021, 0, 0
18:01:18:05.05.2021, 0, 0
18:01:19:05.05.2021, 0, 0
18:01:20:05.05.2021, 0, 0
18:01:21:05.05.2021, 0, 0
18:01:22:05.05.2021, 0, 0
18:01:23:05.05.2021, 0, 0
18:01:24:05.05.2021, 0, 0
18:01:25:05.05.2021, 0, 0
18:01:26:05.05.2021, 0, 0
18:01:27:05.05.2021, 1, 1
18:01:28:05.05.2021, 1, 1
18:01:29:05.05.2021, 1, 1
18:01:30:05.05.2021, 0, 0
18:01:31:05.05.2021, 1, 1
18:01:32:05.05.2021, 0, 0
18:01:33:05.05.2021, 1, 1
18:01:34:05.05.2021, 0, 0
18:01:35:05.05.2021, 1, 1
18:01:36:05.05.2021, 1, 1
18:01:37:05.05.2021, 1, 1
18:01:38:05.05.2021, 1, 1
18:01:39:05.05.2021, 1, 1
18:01:40:05.05.2021, 1, 1
18:01:41:05.05.2021, 1, 1
18:01:42:05.05.2021, 1, 1
18:01:43:05.05.2021, 0, 0
18:01:44:05.05.2021, 1, 1
18:01:45:05.05.2021, 1, 1
18:01:46:05.05.2021, 1, 1
18:01:47:05.05.2021, 1, 1
18:01:48:05.05.2021, 1, 1
18:01:49:05.05.2021, 1, 1
18:01:50:05.05.2021, 1, 1
18:01:51:05.05.2021, 1, 1
18:01:52:05.05.2021, 1, 1
18:01:53:05.05.2021, 1, 1
18:01:54:05.05.2021, 0, 0
18:01:55:05.05.2021, 1, 1
18:01:56:05.05.2021, 1, 1
18:01:57:05.05.2021, 1, 1
18:01:58:05.05.2021, 1, 1
18:01:59:05.05.2021, 1, 1
18:02:00:05.05.2021, 1, 1
18:02:01:05.05.2021, 1, 1
18:02:02:05.05.2021, 1, 1
18:02:03:05.05.2021, 1, 1
18:02:04:05.05.2021, 1, 1
18:02:05:05.05.2021, 1, 1
18:02:06:05.05.2021, 1, 1
18:02:07:05.05.2021, 1, 1
18:02:08:05.05.2021, 1, 1
18:02:09:05.05.2021, 1, 1
18:02:10:05.05.2021, 1, 1
18:02:11:05.05.2021, 1, 1
18:02:12:05.05.2021, 0, 0
18:02:13:05.05.2021, 1, 1
18:02:14:05.05.2021, 1, 1
18:02:15:05.05.2021, 1, 1
18:02:16:05.05.2021, 1, 1
18:02:17:05.05.2021, 1, 1
18:02:18:05.05.2021, 1, 1
18:02:19:05.05.2021, 1, 1
18:02:20:05.05.2021, 1, 1
18:02:21:05.05.2021, 1, 1
18:02:22:05.05.2021, 1, 1
18:02:23:05.05.2021, 1, 1
18:02:24:05.05.2021, 1, 1
18:02:25:05.05.2021, 1, 1
18:02:26:05.05.2021, 1, 1
18:02:27:05.05.2021, 1, 1
18:02:28:05.05.2021, 1, 1
18:02:29:05.05.2021, 1, 1
18:02:30:05.05.2021, 1, 1
18:02:31:05.05.2021, 0, 0
18:02:32:05.05.2021, 1, 1
18:02:33:05.05.2021, 1, 1
18:02:34:05.05.2021, 1, 1
18:02:35:05.05.2021, 1, 1
18:02:36:05.05.2021, 1, 1
18:02:37:05.05.2021, 1, 1
18:02:38:05.05.2021, 1, 1
18:02:39:05.05.2021, 1, 1
18:02:40:05.05.2021, 1, 1
18:02:41:05.05.2021, 1, 1
18:02:42:05.05.2021, 1, 1
18:02:43:05.05.2021, 1, 1
18:02:44:05.05.2021, 1, 1
18:02:45:05.05.2021, 0, 0
18:02:46:05.05.2021, 1, 1
18:02:47:05.05.2021, 0, 0
18:02:48:05.05.2021, 0, 0
18:02:49:05.05.2021, 0, 0
18:02:50:05.05.2021, 0, 0
18:02:51:05.05.2021, 0, 0
18:02:52:05.05.2021, 0, 0
18:02:53:05.05.2021, 0, 0
18:02:54:05.05.2021, 0, 0
18:02:55:05.05.2021, 0, 0
18:02:56:05.05.2021, 0, 0
18:02:57:05.05.2021, 0, 0
18:02:58:05.05.2021, 0, 0
18:02:59:05.05.2021, 0, 0
18:03:00:05.05.2021, 0, 0
18:03:01:05.05.2021, 0, 0
18:03:02:05.05.2021, 0, 0
18:03:03:05.05.2021, 0, 0
18:03:04:05.05.2021, 0, 0
18:03:05:05.05.2021, 0, 0
18:03:06:05.05.2021, 0, 0
18:03:07:05.05.2021, 0, 0
18:03:08:05.05.2021, 0, 0
18:03:09:05.05.2021, 0, 0
18:03:10:05.05.2021, 0, 0
18:03:11:05.05.2021, 0, 0
18:03:12:05.05.2021, 0, 0
18:03:13:05.05.2021, 0, 0
18:03:14:05.05.2021, 0, 0
18:03:15:05.05.2021, 0, 0
18:03:16:05.05.2021, 0, 0
18:03:17:05.05.2021, 0, 0
18:03:18:05.05.2021, 0, 0
18:03:19:05.05.2021, 0, 0
18:03:20:05.05.2021, 0, 0
18:03:21:05.05.2021, 0, 0
18:03:22:05.05.2021, 0, 0
18:03:23:05.05.2021, 0, 0
18:03:24:05.05.2021, 0, 0
